generation,individual_index,fitness,x_dist,y_dist,reached,params_vector_str,controller_type,mlp_plus_hidden_sizes_str,rnn_hidden_size,voxel_coords_str,control_timestep,simulation_timestep,gear_ratio
1,0,-298.1663397426062,-298.07756370958293,7.275449708631574,False,"[0.4866666254383438, 0.4920838095847344, 0.7540006617617558, 0.8639107571539575, 0.4899187931131159, -0.08474299754041015, -0.291870951790858, 0.676260225211285, 0.016663898351204187, -0.48961158240639446, -0.04797621720546652, 0.11233444670476, -0.023270600953282594, -0.6434296906487511, -0.1445275883413193, -0.8156351056298197, -0.9688802565293524, 0.3562298773515422, 0.5807503867074719, -0.10342256516059223, 0.075770257872525, -0.7733985318985881, 0.23519861872120362, 0.31858473035925616, -0.03932741380335458, -0.5490715573230032, -0.7385092798379818, -0.7344472572391842, -0.0049918570086298075, -0.44670920124453506, -0.5974094287458944, -0.5811649998728439, -0.5790440331909246, -0.7173368285468675, -0.3314225939310196, 0.3894630426987349, -0.4698633438650326, 0.8541583499004464, -0.04693856548338826, 0.6114696106956987, -0.9088457136798487, 0.6570101831473729, -0.20468384421110986, 0.4625564735416636, -0.6181898182980967, -0.22411279263483563, 0.23845080600168989, -0.2526136240529151, 0.08258665219894601, -0.979223481373936, -0.9524618551283979, 0.11751630926184387, 0.7806924617204283, -0.7510483778881516, -0.19780715162693197, -0.1561127828332971, 0.845480608912839, -0.9478706624481461, -0.7988709904647464, 0.7128251781532382, 0.3370677128469939, 0.8603540331962753, -0.5619009990739026, -0.6816262509053974, -0.7059412861324519, -0.9049929105005403, -0.27660106503752036, 0.765644518597111, -0.6214184451706488, -0.10061070754944512, 0.5211095957069727, 0.4542423771211239, 0.8876928248596656, -0.34236552799910536, 0.5229435458492961, -0.03717799767938024, -0.6839829153138093, 0.4454035520821171, 0.14066109270165716, 0.2565320757804017, 0.19166128297961538, 0.9381953274926191, 0.7951950118917264, 0.4909459728813337, -0.7967754525948698, -0.9651775523473369, -0.13486610278841416, -0.28592276226897684, -0.06210624133560971, 0.5290706238490868, -0.9905748083812642, 0.3747454654222824, 0.1563523163917333, 0.7615394886315694, -0.16002688406724075, -0.7063610948116736, -0.7648428304005086, -0.3953460123421524, 0.7798200656063028, 0.9101929447063195, -0.11023071008698793, 0.7411478535479905, -0.5768163387376093, -0.04058335018905668, -0.40332451028933236, -0.7058779104831299, -0.38212069091820466, -0.0056549685718509934, 0.23427874496369383, -0.3838404581651107, -0.20370879813230802, 0.5454517680302171, 0.41847382674118316, 0.23124434180569664, 0.6146121303248895, 0.8039144223742651, 0.949982861582573, -0.5469997429326305, 0.13838119751442735, 0.13797427680469698, -0.23915262312652286, 0.7327024408108529, 0.19585202330772877, 0.02866677018829611, 0.483325984563455, -0.3929157810261621, 0.904572523482885, 0.9505629507020286, -0.6337769030486482, -0.6060002014159449, 0.08351909469779795, 0.22335490481587472, -0.6634324933341413, -0.6563177178708304, -0.22543030867604386, 0.05177077048645762, 0.1872053190483387, 0.6607031611157481, 0.04299014905207277, 0.4972520922572441, -0.9290456305957966, -0.3818212062146005, 0.679740992475661, -0.003587184544268096, 0.5831902391657346, 0.8235522437696137, 0.4083300639255356, -0.9141771977291089, -0.06484537861958106, 0.49110461278103545, -0.6147290363313707, -0.18339913794567697, -0.2914401976504448, -0.20820747620690128, 0.9377731992532274, -0.6782260066095307, 0.20754005415714794, 0.11738634813045135, 0.44817253290789516, 0.583854986546428, -0.600861232457641, -0.21178717505793698, -0.8402749956636502, -0.42423460920735345, 0.31853615345211805, 0.7153778120153738, 0.436314298973699, -0.38813645243365746, 0.18928481061410873, 0.7896043683950642, -0.517667063382822, -0.7734459036826424, 0.7449912172893205, 0.6950802590295526, 0.90310253506684, 0.13422681300087613, -0.03760185160588225, 0.8226141624340206, 0.4333054056294483, -0.029247367029342497, 0.603531778282461, 0.7908525501005745, -0.9916745538962115, 0.5157387942834215, -0.665507332748595, 0.7598808892968214, -0.12119677054491529, 0.9276358971948624, -0.02259151392657155, 0.934194303739484, -0.5515613696479036, -0.8476883870971306, 0.6264116368520694, -0.23874327072538382, 0.21104461260802854, 0.5212838578940082, 0.0861508489006475, 0.7676137623103605, 0.17205757311612935, -0.06890824962126962, -0.674335761659332, -0.6687891856737027, 0.1651920801331157, 0.20092762658992624, 0.38275685948569005, -0.7028301063600535, -0.30504333006093143, -0.7328356856435774, 0.8768456972963166, -0.926819461192574, -0.7063863350021968, -0.33260314618611764, -0.45618662519679454, -0.7417516323732547, 0.37258841126678766, -0.9877843599518104, 0.9081830230498249, 0.29066759196481917, 0.7257129233592117, 0.6766083179535014, 0.17833625345769133, -0.28866823892528504, -0.20795263883424875, -0.11637227007203199, -0.2949781194226815, 0.30301092424087983, -0.5879017167991409, 0.023592389738297248, -0.11946091362287792, -0.030226476433939053, 0.7270082765395123, 0.32239262879285513, 0.7745262039868683, -0.9480556306212131, -0.6334330974338724, 0.8498884779946716, 0.45353260390471495, -0.35060867681866426, 0.028551386831464853, -0.6428253019456915, 0.31751231597800067, -0.7656676461460468, -0.009473656779913187, -0.7695900031267022, 0.3839444155106464, 0.5066454130354383, -0.7338515339456653, -0.34581851025560884, -0.35668090449395606, 0.6268002014022178, 0.19306089896506284, 0.2371532183142393, -0.8079110350853793, 0.20164206990758826, 0.18381487738017843, 0.9759859013611121, 0.7716622644283122, -0.9098897016315215, -0.14506890611527923, 0.15758901969158035, -0.4182752909857277, -0.5114243994031482, 0.9227661452336189, 0.2397775606724697, -0.3046726534769868, -0.6310022804723905, -0.5877195205020855, -0.9642058849705952, 0.25207727970923655, -0.5691941865097021, 0.6754074574548667, -0.9092367046730363, 0.7811884258276549, -0.8392004242629374, 0.761581679644513, -0.6434407664823727, 0.666946519860433, -0.3793643111220093, -0.49651583555193457, 0.3457984397197946, 0.4728675849881989, 0.8499182335168751, -0.30536614831940034, 0.47869965795921643, -0.03685528167245056, 0.24974336639154093, 0.44420404265347213, -0.6605686071953467, -0.5062902576689956, 0.9736164722486715, 0.5182497501639993, -0.7572989512714283, 0.8975223628763402, 0.855969141835577, -0.05051504454458344, -0.7111338641192761, 0.3952095303519929, -0.6356700407137634, -0.09126239537749714, -0.9533814804842329, 0.46566201778288785, -0.06529004442038477, -0.8761841778272981, 0.6494465717584788, -0.26052014839244064, 0.5921522497364098, 0.03674306831331364, 0.556078416645621, 0.8252537938480269, -0.8480451149658703, -0.5964812034502627, -0.9272778008949583, -0.3101860207968876, 0.2667197684244509, 0.5115022847091624, -0.7469120982074278, 0.010403271601240993, -0.37881876955859317, -0.4484242130325582, 0.3647300916780798, 0.017092210156862908, 0.12072353047537332, 0.5932661934854322, 0.33210844069407264, 0.3778121693528904, 0.9361419635809396, 0.7449946384773789, -0.27759472607924307, -0.8222873801958608, -0.5375112229430457, 0.5146258553598377, 0.018861146056313727, -0.054869070917452856, -0.4060734007018203, -0.7767163590491117, 0.276585306958647, -0.056326622014659655, -0.3589465164614414, 0.14274404801823248, -0.4854876273635649, -0.5814362470023118, -0.2816462406745761, -0.16218364995205992, -0.5253056431868246, 0.3612679077445302, 0.8878239955061775, 0.3543954872302413, -0.37933038041334677, -0.2999482581023394, -0.568752450943147, 0.9176973356397204, -0.5721066751551265, -0.9488847154457709, -0.8499275531108561, -0.03492477103166225, 0.5342533549861812, 0.01052777507184266, -0.5107729541347179, -0.6940231123489633, 0.22215530545385676, -0.6528277968662679, 0.22159742122447867, -0.7513414095792119, 0.6853283305443905, 0.15486159891817075, 0.09063198188270483, -0.7481869094414435, 0.7771038362771625, 0.9234221439047259, -0.07416700064589499, -0.11395323304228766, -0.26766272580739314, 0.5721779880208333, 0.41073115576775265, -0.6912416100789207, 0.744837987192106, 0.3688176585521228, -0.9457691571378584, -0.7446460020698096, -0.49006551351386207, 0.14505509536807137, -0.46704145653160833, 0.8978080164214897, -0.3362318587281794, -0.34689787675474704, 0.9864957751711285, 0.8579395812860049, 0.7028507147095664, -0.6914046490891357, 0.4555421670684312, -0.6942740664652831, 0.5711175311872299, 0.5453825135524721, 0.2989209141566036, -0.9451767114905321, 0.822303514424702, -0.16221901689543783, -0.5491715585228332, 0.7639973699131533, -0.8642600660392945, -0.5278330949579135, 0.7318877635865726, -0.8782384447926601, -0.9787803065784924, -0.3775799989719444, -0.04112406729775886, -0.43330508455474215, -0.8453553446132842, 0.2695718296654728, -0.28109942641716423, 0.05814878727549533, -0.7502087125346961, 0.10848702866547599, -0.011413729872758571, 0.9345006046172508, 0.45628702541018784, -0.3787160306422721, -0.6684968860522056, 0.22975218639667272, -0.048582493874835375, -0.05050506902602514, 0.8468551131991413, 0.37877026897353194, 0.24641856278496066, -0.9856028148351352, -0.2679446149556044, -0.303490911688437, 0.7907329349763523, -0.8769799032098993, -0.4658886960434496, 0.3878712313938968, 0.5079149269875822, 0.8349637357284461, -0.4434058774419416, 0.8815121466914999, 0.8956796554404134, 0.4510556915263173, 0.7874300183342997, 0.7076738321411831, 0.4256155224467748, 0.8972821981961312, 0.6730368026097082, -0.010655606987499233, 0.6918036135846624, -0.9368754768862582, -0.5175107066945333, -0.09647136154847402, -0.7055635469837798, 0.8367962168488245, 0.02353563686705451, 0.06144522466356572, 0.39679109036591176, 0.8601740044992936, -0.3360871869865618, 0.4661783936577859, -0.3124587311655289, -0.7207139425556999, 0.21209971053384002, -0.8932278487571947, 0.6546891902733969, 0.7760542037180769, 0.9829390497647168, -0.9026022935072584, 0.17138063941256698, -0.17973331007004334, -0.24834021042607546, -0.7403722007784097, -0.3409354628627246, -0.8571672819577367, 0.2824968628234732, -0.49222227167271004, -0.6710784929853146, 0.6374766208486808, 0.9922540344538457, 0.44020994002999747, -0.892218137568564, -0.37663208182791674, -0.3586280928884158, 0.16760450009245287, 0.628547754205709, -0.6189002815815086, -0.9974488500536376, 0.8787761173583184, 0.8016182704925483, -0.5741554045288273, -0.8078899853935522, -0.09582015364137897, 0.9860112747345919, -0.14628475259136908, 0.3570940970282952, 0.8407396246261531, -0.15344546016036187, -0.3734174013954037, 0.9614558057857134, 0.7174853478530008, -0.6546898807907005, -0.8932286726900125, -0.3403910733341484, 0.3131784450221953, 0.6705496399853423, 0.584255991406325, -0.5504245203716185, 0.2978004414468758, -0.0076839565587349945, 0.4864028508895484, -0.12968617994014364, 0.4247896266074609, -0.7047516180965216, 0.4639184106755625, -0.5065578287686927, 0.3281521953578057, 0.7388565854417755, 0.5596107237625372, -0.832412807556796, 0.40613520760229593, -0.5388406503513048, -0.6614327969663463, 0.9621959142878318, -0.4307309829206265, -0.5810946597827067, 0.005666699913190909, -0.6851254130772189, 0.053256679958210595, -0.9047139041780268, 0.5413454567989953, -0.39978199135479575, 0.6811822745822016, -0.7537618113974425, -0.3874430169478964, -0.4462976088545403, 0.6443248238337769, -0.41249099485093565, 0.5914522338170769, -0.3651008750897684, 0.758365560744775, 0.9929586838449092, 0.6653618864782513, -0.4927439179094857, 0.7715196960841308, 0.8030508977109059, -0.374856964007086, -0.5425081933193523, 0.6705835666155882, 0.9912116891980152, 0.32843475688742707, 0.6740294890506675, -0.788707016757362, -0.8011376109264665, 0.07718392775024374, -0.40669963326102576, 0.4032504495023854, -0.03372940783398848, -0.443283092758912, 0.5319967352536359, -0.19413194017941193, -0.9302601146262621, 0.9138554566265114, 0.8273893201195339, 0.6151762979068718, 0.4482064916845907, 0.8050475118377969, -0.16599692934934773, 0.1934878222699168, 0.7196911725829969, 0.8299935053347367, 0.8509324823699056, -0.6173883224040992, -0.3752909214901421, -0.12840106288839803, -0.23208841589994633, -0.48662035835757833, 0.7896543983791386, -0.2753748162599938, -0.11488668283464576, -0.5180234731660058, -0.8654212185880281, 0.26319646755807957, -0.24995694931490098, 0.47498360277252627, -0.09462146857801534, -0.4439908244322135, 0.30737277796722773, 0.20592401518056902, -0.7529691235095841, 0.5197724896262976, 0.5354950844777893, -0.49608854972236993, -0.26977208261543684, 0.770196008033424, -0.8386744393226617, 0.13082138162321066, -0.8170614259483515, 0.682965539346466, 0.5854782533611897, -0.12399919196570086, 0.6999451141848434, 0.046346721440038374, -0.9593840695603191, 0.5777415264552126, 0.3005101624833624, -0.7256326665468529, 0.7262036315147409, 0.16002628664294027, -0.48119908112567544, 0.620151353300086, -0.04898021078745152, 0.7853991535331764, 0.5706775586642765, 0.18627158587808346, -0.34628568644885593, 0.2549890854100556, 0.8065771192962814, -0.7636455632414219, -0.28952693388718886, 0.920891416670657, -0.4809824268555327, 0.9478632146345491, 0.037097493693575956, -0.32786038887103164, -0.5933211626935608, 0.9432897539798568, -0.49209614695209836, -0.18158360981707888, -0.1000691935753979, 0.7575804174692526, 0.9139984573216899, 0.4741584435594939, 0.457015247598219, -0.08395373360392822, 0.6931139550524612, -0.6520395622550026, -0.07838772487336176, 0.24387388389370357, -0.2718249426354282, 0.8131996494157969, -0.819596584320573, 0.9910431437647285, -0.42114770687048475, 0.015855108630932646, -0.015511627374203307, 0.6210933873586646, -0.39905503052185276, 0.4627184284255832, 0.9444805554804108, -0.881767634819296, 0.7837206311473253, 0.12464842588598302, 0.17521508628505789, 0.09825868480665645, 0.8163055321245822, -0.7361229968495919, 0.19200894100266086, 0.327083281780741, -0.5955584065713049, 0.7776942350105482, 0.6443265917967405, 0.6252571772007758, -0.36575819963811185, -0.8312974590455187, 0.6383437645644567, -0.03142152587510294, -0.6477915593420045, -0.904392051059884, -0.3347126410339123, -0.5042570524031087, -0.6405080460408255, 0.787585459393856, 0.44228806343709803, -0.33349162675690325, -0.9874988937191722, 0.3559274283043512, -0.9615277822649526, -0.5830347709987602, 0.8395019856400567, 0.14061894698042554, 0.7976868183898744, -0.8348554840480946, 0.7235226080931549, -0.5677221084794908, -0.30268994643289604, -0.34198557498758086, 0.25942496494885403, 0.802585003432978, -0.8249455457828079, 0.16044202681649322, -0.5561197580434134, -0.18740242815038455, -0.381989455301744, 0.9898145443234263, -0.7971626444163971, 0.17451445295192913, 0.6601114450022234, -0.07001702289041889, 0.988592847021502, -0.8271322999593049, -0.5564975693131184, -0.23111066077458498, -0.6391625885033165, -0.6627829799464913, -0.46862811630516554, 0.731255901386413, 0.7806718992206103, -0.3286637408750812, 0.1552573738219707, 0.3199527501966952, 0.48614188422296145, -0.8261222593182589, 0.3868034360941863, -0.7237613107923095, -0.5109269525449196, -0.00830903012630202, 0.4266510694404839, 0.02833602228252463, -0.5047652686549693, -0.8381791274596566, 0.9505131989342472, 0.7062104451672766, 0.03111319586586414, 0.11047295533078971, 0.5703378923578168, -0.013768039967882784, -0.9407908912350618, -0.3477145379005351, 0.7400493410670641, 0.19996900645734228, -0.3422196100682411, 0.715706401879767, -0.5007647076382042, -0.3463577638624238, 0.16489083177903963, 0.5672274984909744, 0.5831082982868172, -0.6815798354726263, 0.7419262814625831, -0.3690222632030862, 0.17891261109638945, -0.46604858490673173, 0.7555426843640451, -0.03695394843086519, -0.345706463872931, 0.6537088891604856, -0.19653120700528715, 0.8723956243912003, 0.7366895228402657, -0.23245048957193393, -0.24302678752257645, -0.6442822176558247, -0.8296001900413594, 0.41182952211083323, -0.8730047086488062, 0.009748213432585029, -0.9218703161206403, 0.8515973587540646, 0.5999931299979282, 0.2662550212510426, 0.8141425957595609, 0.42774770556578345, 0.5334230706862886, -0.9111968218496727, 0.8530921965609128, 0.4144676988518363, 0.3166486443030987, -0.9866468370129309, 0.5868689312356083, -0.8994899026066188, -0.6847703593874814, -0.23061616644207805, -0.3709705440405675, -0.21643001420103625, -0.8590141911656757, 0.6443561010354519, 0.954045664418991, 0.3642718836879859, 0.3029297692248176, 0.9564875423142931, -0.9543366762876526, 0.8065102743395116, -0.24509616928995914, 0.9511141515919299, 0.3841616543452595, -0.6626993301619144, 0.16264289586080372, 0.9486464119732128, -0.1216354664673176, -0.1884730983258367, -0.24508576386221437, -0.9259844165639595, -0.43711542685730764, 0.8178440662072692, -0.5934588816590278, 0.5180349523894356, -0.6342309136510125, -0.137096488475146, -0.5109288924883966, 0.6170721366536949, -0.6321644613635546, -0.5740609142920221, -0.7216323271294296, 0.21040862433558116, 0.34949079465539223, 0.4564163409245783, 0.05847700043843429, 0.17216888462399194, 0.8092284859181125, -0.7121406998606437, 0.019246053586219114, 0.18600978208235786, -0.8264328190922781, 0.5816759361053294, -0.010376530647221882, 0.9906616018092527, 0.3139298269529125, -0.2091870655595338, 0.7344604207171477, -0.11903727985251145, 0.9218300193352171, -0.933222372150724, 0.7210749675980355, 0.46254624012113554, 0.5818505291979215, -0.0034454496301101756, 0.04597001470883266, -0.9974979231128267, -0.7768833994119799, -0.5985662482449008, -0.4655803409744177, 0.5684859016496409, 0.5091353811019679, -0.9983223216043338, -0.8226441902040793, -0.1831706938600508, -0.3058719407630033, 0.8249395088352234, 0.8274289894583515, 0.8911429907448611, -0.5097448259457322, -0.7925662344871613, 0.1578216668422434, -0.5801595427745598, 0.9860430099391133, 0.16687281792462128, -0.46314305017585955, 0.7352686284140402, -0.7310327972878647, -0.7956813263476605, -0.6396451489532591, -0.3193973132097634, -0.25041118095579207, 0.11562541847353702, 0.4667741620521333, -0.8312465949446419, 0.5838185607038302, -0.9238374823160085, -0.21739350394389878, 0.39217266103072035, -0.2277395260263455, 0.8040975224067486, 0.8532481160794023, 0.34469907451274917, 0.9295677091325205, 0.1830732589076376, 0.4899856717127906, 0.3058968747691997, 0.9619926560850607, -0.5946973509093219, -0.31202359827160797, -0.8921132573668895, -0.06971671480780661, -0.6306566856599121, -0.644129271819383, 0.6861418268070576, -0.5135055724285771, -0.6825369334450642, -0.2882221524953028, -0.4299162491835389, 0.5738640258227303, 0.8561228991409584, 0.4851784973533324, -0.7031683517460223, 0.5921148907547527, 0.5129689885880202, -0.4425472135945081, -0.2927014156876868, 0.6911802273681638, -0.844865310003907, -0.7011530436499105, -0.24025420226036154, 0.486171446115258, 0.6802687912435319, 0.3498066407503946, -0.6642296314358935, 0.40774181747457794, -0.46363328632013245, 0.8257116139420624, -0.2755646491218624, -0.7050394778885951, 0.15780909288013123, -0.8688724078339483, -0.276298042680311, 0.026935487588964246, -0.5490316813001856, -0.03280717602892258, 0.32410489124643327, 0.8064721574221909, -0.7799200613795485, -0.9395277786770162, -0.43664756558692486, -0.46451351065613533, 0.7032671233440573, -0.9969464350633128, 0.901970962353984, 0.7424385057164469, 0.5977065492125124, -0.7916112319453104, 0.2549051356673788, -0.5253813339096722, 0.9730222087153604, 0.30610935130161887, 0.9173407224301751, -0.0621362756983701, 0.096272373217821, 0.8013395905287046, -0.2316558166994307, -0.4466855722093368, 0.7381876620082652, 0.8430112541628927, 0.36497801786719264, 0.6209137397923936, -0.7466506650466509, 0.43087251607918664, -0.42868979349151304, 0.7472646236119747, 0.03266087631768122, 0.7974546258071418, 0.8599986638603021, 0.22978367189180604, 0.09575548613075502, -0.5822948045552632, 0.9821496203285187, -0.8651487094821928, 0.8913287680336064, -0.2149164284348941, -0.7233950304463594, 0.32336619778055975, -0.9397095169586975, 0.6470929768216491, 0.8161307134126485, -0.7973860292113812, 0.9956296718266096, 0.4659812344072569, -0.17028933691116088, 0.619821681683973, -0.16934848588206064, -0.5600543951971735, -0.09594229929152909, -0.28670358725703293, 0.9334040535462065]",rnn,"[24, 16]",16,"[(0, 0, 0), (0, 0, 1), (0, 0, 2), (0, 1, 0), (0, 1, 1), (0, 1, 2), (0, 1, 3), (0, 2, 2), (0, 2, 3), (0, 2, 4), (0, 3, 2), (0, 3, 3), (0, 3, 4), (0, 4, 0), (0, 4, 1), (0, 4, 2), (0, 4, 3), (0, 5, 0), (0, 5, 1), (0, 5, 2), (1, 0, 0), (1, 0, 1), (1, 0, 2), (1, 0, 3), (1, 1, 0), (1, 1, 1), (1, 1, 2), (1, 1, 3), (1, 1, 4), (1, 2, 2), (1, 2, 3), (1, 2, 4), (1, 3, 2), (1, 3, 3), (1, 3, 4), (1, 4, 0), (1, 4, 1), (1, 4, 2), (1, 4, 3), (1, 4, 4), (1, 5, 0), (1, 5, 1), (1, 5, 2), (1, 5, 3), (2, 0, 1), (2, 0, 2), (2, 0, 3), (2, 1, 2), (2, 1, 3), (2, 1, 4), (2, 2, 2), (2, 2, 3), (2, 2, 4), (2, 2, 5), (2, 3, 2), (2, 3, 3), (2, 3, 4), (2, 3, 5), (2, 4, 2), (2, 4, 3), (2, 4, 4), (2, 5, 1), (2, 5, 2), (2, 5, 3), (3, 0, 2), (3, 0, 3), (3, 1, 2), (3, 1, 3), (3, 1, 4), (3, 2, 2), (3, 2, 3), (3, 2, 4), (3, 2, 5), (3, 3, 2), (3, 3, 3), (3, 3, 4), (3, 3, 5), (3, 4, 2), (3, 4, 3), (3, 4, 4), (3, 5, 2), (3, 5, 3), (4, 0, 2), (4, 0, 3), (4, 1, 2), (4, 1, 3), (4, 1, 4), (4, 2, 2), (4, 2, 3), (4, 2, 4), (4, 2, 5), (4, 3, 2), (4, 3, 3), (4, 3, 4), (4, 3, 5), (4, 4, 2), (4, 4, 3), (4, 4, 4), (4, 5, 2), (4, 5, 3), (5, 0, 1), (5, 0, 2), (5, 0, 3), (5, 1, 2), (5, 1, 3), (5, 1, 4), (5, 2, 2), (5, 2, 3), (5, 2, 4), (5, 3, 2), (5, 3, 3), (5, 3, 4), (5, 4, 2), (5, 4, 3), (5, 4, 4), (5, 5, 1), (5, 5, 2), (5, 5, 3), (6, 0, 0), (6, 0, 1), (6, 0, 2), (6, 0, 3), (6, 1, 0), (6, 1, 1), (6, 1, 2), (6, 1, 3), (6, 1, 4), (6, 2, 2), (6, 2, 3), (6, 2, 4), (6, 3, 2), (6, 3, 3), (6, 3, 4), (6, 4, 0), (6, 4, 1), (6, 4, 2), (6, 4, 3), (6, 4, 4), (6, 5, 0), (6, 5, 1), (6, 5, 2), (6, 5, 3), (7, 0, 0), (7, 0, 1), (7, 0, 2), (7, 1, 0), (7, 1, 1), (7, 1, 2), (7, 1, 3), (7, 2, 3), (7, 3, 2), (7, 3, 3), (7, 4, 0), (7, 4, 1), (7, 4, 2), (7, 4, 3), (7, 5, 0), (7, 5, 1), (7, 5, 2)]",0.2,0.001,100
